"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"model.nlogo"
"full-factorial-analysis"
"11/02/2025 23:42:19:821 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","population-size","avg-degree","initial-seeds","network-type","rumor-is-true?","heterogeneity-level","learning-rate","initial-trust-mean","initial-trust-sd","hearing-threshold","trust-update-interval","verify-rumor?","verification-delay","show-trust-links?","max-ticks","[step]","count turtles with [rumor-known?] / population-size","mean [belief] of turtles","mean [belief] of turtles with [rumor-known?]","count turtles with [belief > 0.5] / population-size","variance [belief] of turtles"
"335","200","6","5","small-world","true","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.43870603415996556","0.43870603415996556","0","4.978543202904724E-7"
"338","200","6","5","small-world","true","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.43142132042793563","0.43142132042793563","0","1.3916546456912828E-5"
"337","200","6","5","small-world","true","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.5154380277050769","0.5154380277050769","1","2.7414403364411123E-7"
"342","200","6","5","small-world","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3051268734768257","0.3051268734768257","0","8.220659410209794E-5"
"341","200","6","5","small-world","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.31950230985996286","0.31950230985996286","0","2.2385125951990097E-4"
"339","200","6","5","small-world","true","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.48332324529955495","0.48332324529955495","0","6.4418800264052225E-6"
"345","200","6","5","small-world","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3525325193421292","0.3525325193421292","0","3.7796849876720074E-5"
"346","200","6","5","small-world","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.28136522857709373","0.28136522857709373","0","1.3376953832838233E-4"
"347","200","6","5","small-world","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.35698641176464513","0.35698641176464513","0","1.8747998797308675E-4"
"336","200","6","5","small-world","true","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4992731859705962","0.4992731859705962","0.185","4.160569437562163E-7"
"350","200","6","5","small-world","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.2772324645848985","0.2772324645848985","0","7.284599286254821E-5"
"344","200","6","5","small-world","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.2943227422676046","0.2943227422676046","0","1.4472771794738707E-5"
"348","200","6","5","small-world","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.2751707006338238","0.2751707006338238","0","2.7831049104089188E-5"
"340","200","6","5","small-world","true","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.405913106880291","0.405913106880291","0","1.4855652283925636E-5"
"354","200","6","5","small-world","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.37922798034567134","0.37922798034567134","0","1.093154749846611E-5"
"343","200","6","5","small-world","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3475786140558072","0.3475786140558072","0","7.29505096149416E-4"
"351","200","6","5","small-world","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.379029311291588","0.379029311291588","0","5.69014201860624E-6"
"353","200","6","5","small-world","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.33645624218591685","0.33645624218591685","0","1.2907544230470541E-5"
"349","200","6","5","small-world","true","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3538572537333009","0.3538572537333009","0","1.8778224361223905E-4"
"352","200","6","5","small-world","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4024648429778195","0.4024648429778195","0","9.534954508759767E-5"
"355","200","6","5","small-world","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4221481678682191","0.4221481678682191","0","4.214872010443914E-5"
"359","200","6","5","small-world","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.3699456782768742","0.3699456782768742","0","2.2173497543869545E-6"
"357","200","6","5","small-world","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.3946977641575482","0.3946977641575482","0","7.944759230615679E-5"
"363","200","6","5","small-world","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.35247078554271705","0.35247078554271705","0","1.7998050737013975E-5"
"356","200","6","5","small-world","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4167779661124979","0.4167779661124979","0","1.41423853489654E-4"
"361","200","6","5","small-world","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.33557334588725796","0.33557334588725796","0","2.0252634288518463E-5"
"364","200","6","5","small-world","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.34906502428572034","0.34906502428572034","0","1.6854326573980824E-6"
"358","200","6","5","small-world","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4048171303918058","0.4048171303918058","0","1.8305183467783177E-5"
"360","200","6","5","small-world","true","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4371887648884993","0.4371887648884993","0","2.4402598810842576E-6"
"366","200","6","5","small-world","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3186601674880832","0.3186601674880832","0","7.12862494328824E-6"
"362","200","6","5","small-world","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3326883645341948","0.3326883645341948","0","2.005233593942677E-6"
"367","200","6","5","small-world","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.35732093426765005","0.35732093426765005","0","1.5659892098982133E-7"
"365","200","6","5","small-world","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3460940054815367","0.3460940054815367","0","1.4172391930358438E-5"
"370","200","6","5","small-world","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.32764203015106746","0.32764203015106746","0","6.693428833930299E-7"
"368","200","6","5","small-world","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3284114062249282","0.3284114062249282","0","1.3596335432668368E-5"
"371","200","6","5","small-world","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4596453087558905","0.4596453087558905","0","4.125425505502674E-7"
"372","200","6","5","small-world","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.3387764439938224","0.3387764439938224","0","3.046897664853306E-8"
"375","200","6","5","small-world","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.3920192259776454","0.3920192259776454","0","7.948451447245433E-7"
"369","200","6","5","small-world","false","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.32632420473818885","0.32632420473818885","0","4.698173522286888E-6"
"374","200","6","5","small-world","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4325693320378551","0.4325693320378551","0","2.3634749673585206E-8"
"377","200","6","5","small-world","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.41965947252627095","0.41965947252627095","0","4.7568291403341287E-7"
"373","200","6","5","small-world","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.461073693413924","0.461073693413924","0","3.3848315080505384E-8"
"376","200","6","5","small-world","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.38929344155393736","0.38929344155393736","0","1.1533229198751566E-8"
"378","200","6","5","small-world","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4060023860063156","0.4060023860063156","0","3.0063602907180316E-8"
"384","200","6","5","small-world","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.29152732849389607","0.29152732849389607","0","1.5214083484488984E-5"
"381","200","6","5","small-world","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3193164903921907","0.3193164903921907","0","3.0496961109930646E-5"
"379","200","6","5","small-world","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.39675683375702775","0.39675683375702775","0","9.162397650305634E-7"
"385","200","6","5","small-world","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.36445370626927825","0.36445370626927825","0","6.280087302467974E-7"
"386","200","6","5","small-world","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3395170648659949","0.3395170648659949","0","1.0657365921945948E-6"
"387","200","6","5","small-world","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3611218502800617","0.3611218502800617","0","1.2233261186454585E-6"
"380","200","6","5","small-world","false","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4048731171822393","0.4048731171822393","0","2.058785582132851E-8"
"383","200","6","5","small-world","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.36973437647319934","0.36973437647319934","0","1.138586497216619E-6"
"388","200","6","5","small-world","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.31059390735380893","0.31059390735380893","0","2.4885548321039685E-6"
"390","200","6","5","small-world","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3464449584522776","0.3464449584522776","0","2.9409667981568776E-6"
"393","200","6","5","small-world","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.39318046864977846","0.39318046864977846","0","5.970160856869682E-6"
"382","200","6","5","small-world","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.34144832671279074","0.34144832671279074","0","3.142505246796379E-6"
"391","200","6","5","small-world","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.39657876302061423","0.39657876302061423","0","1.1758656274383231E-5"
"394","200","6","5","small-world","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.3659029049436691","0.3659029049436691","0","3.482904341943135E-7"
"389","200","6","5","small-world","false","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.30085757282538766","0.30085757282538766","0","1.7851141247162308E-5"
"395","200","6","5","small-world","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.39226673637170284","0.39226673637170284","0","1.0942029891019133E-7"
"392","200","6","5","small-world","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.44860931699429174","0.44860931699429174","0","1.5525350185207073E-9"
"401","200","6","5","small-world","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.29270536763390725","0.29270536763390725","0","2.1231060571010447E-5"
"397","200","6","5","small-world","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4188849903443776","0.4188849903443776","0","1.3254095019121332E-7"
"400","200","6","5","small-world","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4150087159482672","0.4150087159482672","0","1.3949177882438723E-6"
"402","200","6","5","small-world","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.33144979988319795","0.33144979988319795","0","1.1055128336543793E-4"
"399","200","6","5","small-world","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.40564177534457024","0.40564177534457024","0","8.724029617965174E-8"
"398","200","6","5","small-world","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.39171727377686283","0.39171727377686283","0","3.322065139819335E-6"
"396","200","6","5","small-world","false","0.1","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4718466091042894","0.4718466091042894","0","3.3272079208559136E-8"
"408","200","6","5","small-world","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.32435341135299856","0.32435341135299856","0","4.102212247113091E-6"
"404","200","6","5","small-world","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3293595734689053","0.3293595734689053","0","3.0656118550170654E-6"
"407","200","6","5","small-world","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.35824756105735267","0.35824756105735267","0","2.4054194271244427E-5"
"403","200","6","5","small-world","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.27516706539696445","0.27516706539696445","0","4.602368297230413E-6"
"411","200","6","5","small-world","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.365634966624256","0.365634966624256","0","1.8818037928290954E-7"
"410","200","6","5","small-world","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.25570096121950775","0.25570096121950775","0","1.5297082661778558E-5"
"405","200","6","5","small-world","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3034201318248945","0.3034201318248945","0","1.588687782796431E-7"
"415","200","6","5","small-world","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.38815251649517307","0.38815251649517307","0","1.9528468491511244E-6"
"409","200","6","5","small-world","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.34000570599398267","0.34000570599398267","0","1.3309319129162057E-5"
"406","200","6","5","small-world","false","0.2","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.33894626754085844","0.33894626754085844","0","3.199323263899038E-6"
"412","200","6","5","small-world","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4079110053430849","0.4079110053430849","0","3.07989101213954E-8"
"416","200","6","5","small-world","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4048954241293216","0.4048954241293216","0","1.61241057073648E-8"
"413","200","6","5","small-world","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4012263094767669","0.4012263094767669","0","2.084216256442449E-8"
"421","200","6","5","small-world","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.272820979837231","0.272820979837231","0","8.672287687929325E-6"
"420","200","6","5","small-world","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.3986577126683","0.3986577126683","0","7.328880431121097E-9"
"419","200","6","5","small-world","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.41670376777999685","0.41670376777999685","0","3.833551743268498E-7"
"414","200","6","5","small-world","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4136605021360453","0.4136605021360453","0","2.3924781511292172E-8"
"418","200","6","5","small-world","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4050191465315217","0.4050191465315217","0","2.0036508377115832E-7"
"424","200","6","5","small-world","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.296430729091471","0.296430729091471","0","7.200954470359312E-7"
"422","200","6","5","small-world","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3625671561279261","0.3625671561279261","0","1.516714184003956E-6"
"417","200","6","5","small-world","false","0.2","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4951122576529128","0.4951122576529128","0.235","3.353134589719913E-5"
"428","200","6","5","small-world","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3125255813075796","0.3125255813075796","0","6.301116767359455E-6"
"429","200","6","5","small-world","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3251681868167751","0.3251681868167751","0","2.156729591339797E-5"
"425","200","6","5","small-world","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3678039873550227","0.3678039873550227","0","5.997606293534784E-6"
"423","200","6","5","small-world","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.25609746714201287","0.25609746714201287","0","3.0605989343387066E-6"
"434","200","6","5","small-world","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.44572145277414627","0.44572145277414627","0","9.416376021741967E-8"
"430","200","6","5","small-world","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.304059101621092","0.304059101621092","0","5.939000757552095E-5"
"426","200","6","5","small-world","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.37757268264976784","0.37757268264976784","0","3.53608280135125E-7"
"427","200","6","5","small-world","false","0.2","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3356732061362764","0.3356732061362764","0","1.9798504297440307E-6"
"431","200","6","5","small-world","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4223150105692902","0.4223150105692902","0","3.662413221240132E-8"
"433","200","6","5","small-world","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.3535184074342974","0.3535184074342974","0","1.0241580621599435E-5"
"432","200","6","5","small-world","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4353071400241973","0.4353071400241973","0","2.265912804490619E-9"
"443","200","6","5","small-world","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.22858664554560476","0.22858664554560476","0","5.9666713424939805E-5"
"435","200","6","5","small-world","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4614632294658518","0.4614632294658518","0","1.1071470790932909E-6"
"445","200","6","5","small-world","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3134367797013536","0.3134367797013536","0","1.4366051262866047E-5"
"438","200","6","5","small-world","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.426216066510507","0.426216066510507","0","4.568252756849947E-9"
"436","200","6","5","small-world","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.3420623268704924","0.3420623268704924","0","1.4904872384452461E-5"
"441","200","6","5","small-world","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.30532216443736315","0.30532216443736315","0","1.7221788025733883E-5"
"444","200","6","5","small-world","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.32715517316187914","0.32715517316187914","0","1.830310225762899E-5"
"437","200","6","5","small-world","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.3629047537739744","0.3629047537739744","0","1.8605956721238093E-5"
"442","200","6","5","small-world","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.32088452490121605","0.32088452490121605","0","1.2220934042932205E-5"
"449","200","6","5","small-world","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3542007829769001","0.3542007829769001","0","9.863123492051543E-6"
"440","200","6","5","small-world","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.39149205105497037","0.39149205105497037","0","4.985365683794519E-6"
"446","200","6","5","small-world","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.34603094305622784","0.34603094305622784","0","8.293688016027981E-6"
"439","200","6","5","small-world","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.42743765907824205","0.42743765907824205","0","4.463142728394428E-6"
"448","200","6","5","small-world","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3108205789814414","0.3108205789814414","0","1.5660287414640487E-5"
"451","200","6","5","small-world","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.3667750962061993","0.3667750962061993","0","7.0504131449698E-7"
"447","200","6","5","small-world","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.2910534919017552","0.2910534919017552","0","5.061548639499181E-6"
"452","200","6","5","small-world","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4443343186389023","0.4443343186389023","0","1.0340092801558713E-7"
"450","200","6","5","small-world","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3049187997437204","0.3049187997437204","0","8.181224473951585E-6"
"453","200","6","5","small-world","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.45747593129599096","0.45747593129599096","0","2.0279294163163477E-5"
"465","200","6","5","small-world","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3362789198234513","0.3362789198234513","0","7.629230026217048E-4"
"462","200","6","5","small-world","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.30581988433145396","0.30581988433145396","0","2.125141054649417E-5"
"455","200","6","5","small-world","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.37818040588466106","0.37818040588466106","0","7.801075637910746E-7"
"461","200","6","5","small-world","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.30740610116698064","0.30740610116698064","0","5.121737339995588E-5"
"456","200","6","5","small-world","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4358021366675586","0.4358021366675586","0","8.508805710655977E-7"
"458","200","6","5","small-world","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4458965374608046","0.4458965374608046","0","1.6158348999090202E-7"
"467","200","6","5","small-world","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.2978944884294161","0.2978944884294161","0","7.042668590309714E-4"
"460","200","6","5","small-world","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.3846757393348401","0.3846757393348401","0","9.175602817573188E-7"
"454","200","6","5","small-world","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.37427481680193236","0.37427481680193236","0","7.438881036709894E-8"
"463","200","6","5","small-world","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.35799899612513003","0.35799899612513003","0","1.4117389141820938E-5"
"457","200","6","5","small-world","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.34281119159758466","0.34281119159758466","0","3.317269664524602E-7"
"459","200","6","5","small-world","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.42242436599566185","0.42242436599566185","0","4.1821964599195963E-7"
"464","200","6","5","small-world","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.30600918290564927","0.30600918290564927","0","1.4480827151618547E-4"
"466","200","6","5","small-world","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3084155517651596","0.3084155517651596","0","2.246074996961228E-5"
"469","200","6","5","small-world","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.2754331706901248","0.2754331706901248","0","8.380660718837494E-5"
"468","200","6","5","small-world","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.28904180554044295","0.28904180554044295","0","1.002670153905454E-4"
"470","200","6","5","small-world","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.38737046176849715","0.38737046176849715","0","5.13658003060542E-4"
"472","200","6","5","small-world","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.40076926055372847","0.40076926055372847","0","1.3974291088673008E-5"
"473","200","6","5","small-world","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.3915639039214633","0.3915639039214633","0","3.492113694059176E-5"
"471","200","6","5","small-world","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.3791709193629235","0.3791709193629235","0","1.827407186984252E-5"
"475","200","6","5","small-world","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4143548234713766","0.4143548234713766","0","2.80574746612584E-6"
"477","200","6","5","small-world","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4226478276592642","0.4226478276592642","0.005","3.820090498682438E-4"
"478","200","6","5","small-world","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.5063487950677176","0.5063487950677176","0.575","2.357277214222215E-4"
"476","200","6","5","small-world","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.38893683777679494","0.38893683777679494","0","3.6982807388264022E-6"
"480","200","6","5","small-world","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.427127183814391","0.427127183814391","0","2.3700905144196957E-4"
"474","200","6","5","small-world","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.40400037896484675","0.40400037896484675","0","5.658615763749545E-6"
"481","200","6","5","scale-free","true","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3506175022032907","0.3506175022032907","0","7.617653042148561E-18"
"479","200","6","5","small-world","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.38657242977163553","0.38657242977163553","0","2.707447367242981E-4"
"484","200","6","5","scale-free","true","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3255729390734129","0.3255729390734129","0","5.749995254751632E-19"
"486","200","6","5","scale-free","true","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.2706597266872894","0.2706597266872894","0","4.7588869406677834E-15"
"482","200","6","5","scale-free","true","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.30511126265919664","0.30511126265919664","0","1.3681828086878695E-16"
"485","200","6","5","scale-free","true","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.373075516340129","0.373075516340129","0","1.1765038643573404E-19"
"483","200","6","5","scale-free","true","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.33735014879617203","0.33735014879617203","0","7.75816246536733E-18"
"490","200","6","5","scale-free","true","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3198829025103233","0.3198829025103233","0","1.4258795249214907E-19"
"488","200","6","5","scale-free","true","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3278516668893407","0.3278516668893407","0","1.885547442493495E-15"
"487","200","6","5","scale-free","true","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3262611877289554","0.3262611877289554","0","7.003062954192501E-17"
"489","200","6","5","scale-free","true","0.1","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.312142114923639","0.312142114923639","0","2.983506788454397E-19"
"493","200","6","5","scale-free","true","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.42112668654391583","0.42112668654391583","0","5.7102666751144674E-27"
"492","200","6","5","scale-free","true","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.49030405021216805","0.49030405021216805","0","2.3521043679404056E-30"
"495","200","6","5","scale-free","true","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.48164358221502085","0.48164358221502085","0","2.229733992383295E-28"
"491","200","6","5","scale-free","true","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4461873612003893","0.4461873612003893","0","1.2252683771867143E-27"
"496","200","6","5","scale-free","true","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4488702627349736","0.4488702627349736","0","2.7447091551001115E-27"
"502","200","6","5","scale-free","true","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.2970896650048643","0.2970896650048643","0","6.704594085899312E-18"
"494","200","6","5","scale-free","true","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.46299505235623384","0.46299505235623384","0","1.2051886122304532E-27"
"498","200","6","5","scale-free","true","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.47409860030145007","0.47409860030145007","0","8.98174753256447E-30"
"505","200","6","5","scale-free","true","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.35491168157397696","0.35491168157397696","0","2.6303380826612496E-20"
"497","200","6","5","scale-free","true","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4725891031732737","0.4725891031732737","0","9.942056850603616E-31"
"499","200","6","5","scale-free","true","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.5212935169078647","0.5212935169078647","1","3.0507040016371306E-30"
"504","200","6","5","scale-free","true","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3686003474453445","0.3686003474453445","0","3.6304247015113006E-20"
"506","200","6","5","scale-free","true","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3624856175027209","0.3624856175027209","0","8.884835289954734E-19"
"501","200","6","5","scale-free","true","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.39586549825977857","0.39586549825977857","0","1.677493536451509E-23"
"503","200","6","5","scale-free","true","0.1","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3612067345251212","0.3612067345251212","0","1.2243944671671461E-22"
"500","200","6","5","scale-free","true","0.1","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4654288985395367","0.4654288985395367","0","2.5335537420313223E-27"
